device_id,device_type,os
5717,Desktop,Windows
5718,Desktop,Android
5719,Mobile,Android
5720,Desktop,iOS
5721,Mobile,macOS
5722,Mobile,Android
5723,Desktop,iOS
5724,Desktop,Android
5725,Mobile,Android
5726,Mobile,Windows
5727,Mobile,Android
5728,Mobile,Windows
5729,Desktop,Android
5730,Tablet,Android
5731,Mobile,Android
5732,Mobile,Windows
5733,Mobile,Windows
5734,Desktop,iOS
5735,Desktop,Android
5736,Mobile,Android
5737,Desktop,Android
5738,Mobile,Android
5739,Mobile,Android
5740,Mobile,iOS
5741,Desktop,macOS
5742,Mobile,Android
5743,Desktop,Android
5744,Mobile,Windows
5745,Mobile,iOS
5746,Mobile,Android
5747,Tablet,Windows
5748,Mobile,Android
5749,Desktop,Android
5750,Desktop,iOS
5751,Mobile,Android
5752,Mobile,iOS
5753,Tablet,Android
5754,Desktop,iOS
5755,Desktop,iOS
5756,Desktop,macOS
5757,Tablet,Windows
5758,Mobile,macOS
5759,Mobile,Windows
5760,Mobile,Windows
5761,Mobile,iOS
5762,Mobile,iOS
5763,Mobile,iOS
5764,Mobile,Android
5765,Mobile,macOS
5766,Desktop,Android
5767,Mobile,iOS
5768,Mobile,Android
5769,Desktop,Android
5770,Desktop,iOS
5771,Desktop,Android
5772,Desktop,Windows
5773,Desktop,iOS
5774,Desktop,Windows
5775,Mobile,Windows
5776,Desktop,iOS
5777,Mobile,Android
5778,Mobile,Windows
5779,Desktop,macOS
5780,Mobile,Android
5781,Mobile,Android
5782,Mobile,Android
5783,Mobile,Android
5784,Mobile,Android
5785,Desktop,Android
5786,Mobile,Android
5787,Desktop,Android
5788,Mobile,iOS
5789,Mobile,iOS
5790,Mobile,iOS
5791,Mobile,macOS
5792,Desktop,iOS
5793,Desktop,Android
5794,Mobile,Android
5795,Mobile,Android
5796,Tablet,Android
5797,Desktop,iOS
5798,Mobile,Android
5799,Desktop,Windows
5800,Desktop,iOS
5801,Mobile,Windows
5802,Mobile,Windows
5803,Mobile,iOS
5804,Desktop,Android
5805,Mobile,Android
5806,Desktop,Windows
5807,Mobile,Android
5808,Mobile,iOS
5809,Mobile,iOS
5810,Mobile,Android
5811,Desktop,Android
5812,Tablet,Android
5813,Tablet,Windows
5814,Mobile,Android
5815,Mobile,Android
5816,Mobile,iOS
5817,Mobile,iOS
5818,Tablet,Android
5819,Mobile,iOS
5820,Mobile,Android
5821,Tablet,iOS
5822,Mobile,Windows
5823,Mobile,iOS
5824,Mobile,Windows
5825,Desktop,iOS
5826,Mobile,iOS
5827,Desktop,Windows
5828,Desktop,Android
5829,Mobile,iOS
5830,Desktop,Windows
5831,Mobile,Android
5832,Tablet,Android
5833,Desktop,Windows
5834,Desktop,Windows
5835,Mobile,iOS
5836,Mobile,Android
5837,Desktop,iOS
5838,Mobile,Android
5839,Desktop,iOS
5840,Mobile,Android
5841,Mobile,Android
5842,Desktop,Android
5843,Desktop,Android
5844,Desktop,iOS
5845,Mobile,Android
5846,Mobile,iOS
5847,Tablet,iOS
5848,Mobile,Windows
5849,Mobile,Android
5850,Mobile,Windows
5851,Mobile,iOS
5852,Desktop,Android
5853,Mobile,Android
5854,Mobile,iOS
5855,Mobile,iOS
5856,Mobile,Android
5857,Desktop,Android
5858,Desktop,iOS
5859,Mobile,Android
5860,Desktop,Android
5861,Mobile,macOS
5862,Mobile,Android
5863,Mobile,iOS
5864,Mobile,iOS
5865,Mobile,iOS
5866,Mobile,macOS
5867,Mobile,iOS
5868,Tablet,Android
5869,Mobile,Android
5870,Desktop,Windows
5871,Desktop,Android
5872,Mobile,Windows
5873,Desktop,Android
5874,Desktop,Android
5875,Mobile,Windows
5876,Desktop,Android
5877,Mobile,Windows
5878,Mobile,Windows
5879,Tablet,Windows
5880,Mobile,Android
5881,Desktop,iOS
5882,Mobile,iOS
5883,Mobile,Android
5884,Desktop,Windows
5885,Mobile,iOS
5886,Desktop,Android
5887,Mobile,Android
5888,Mobile,Android
5889,Mobile,Android
5890,Desktop,macOS
5891,Mobile,iOS
5892,Mobile,iOS
5893,Mobile,iOS
5894,Mobile,iOS
5895,Mobile,iOS
5896,Mobile,Windows
5897,Tablet,Windows
5898,Mobile,iOS
5899,Desktop,Android
5900,Tablet,Windows
5901,Mobile,iOS
5902,Mobile,Android
5903,Desktop,iOS
5904,Tablet,Android
5905,Mobile,iOS
5906,Mobile,iOS
5907,Desktop,iOS
5908,Desktop,Windows
5909,Tablet,Android
5910,Mobile,iOS
5911,Tablet,iOS
5912,Mobile,iOS
5913,Mobile,macOS
5914,Desktop,Windows
5915,Mobile,Windows
5916,Desktop,Android
5917,Mobile,Android
5918,Mobile,Windows
5919,Mobile,Windows
5920,Desktop,iOS
5921,Mobile,iOS
5922,Mobile,Windows
5923,Desktop,Windows
5924,Mobile,iOS
5925,Mobile,iOS
5926,Desktop,iOS
5927,Mobile,Android
5928,Mobile,Android
5929,Mobile,Android
5930,Mobile,Windows
5931,Desktop,Android
5932,Desktop,Windows
5933,Mobile,iOS
5934,Desktop,iOS
5935,Mobile,Android
5936,Tablet,Android
5937,Mobile,Windows
5938,Desktop,macOS
5939,Desktop,Android
5940,Mobile,Windows
5941,Mobile,macOS
5942,Mobile,Android
5943,Desktop,iOS
5944,Mobile,Android
5945,Mobile,Android
5946,Desktop,iOS
5947,Mobile,Windows
5948,Desktop,iOS
5949,Desktop,iOS
5950,Mobile,macOS
5951,Mobile,Android
5952,Mobile,macOS
5953,Mobile,iOS
5954,Mobile,macOS
5955,Desktop,Windows
5956,Desktop,Android
5957,Desktop,iOS
5958,Desktop,iOS
5959,Desktop,Android
5960,Desktop,Android
5961,Mobile,iOS
5962,Mobile,iOS
5963,Mobile,Android
5964,Mobile,Windows
5965,Mobile,iOS
5966,Desktop,Android
5967,Mobile,Windows
5968,Desktop,Windows
5969,Tablet,Android
5970,Mobile,iOS
5971,Mobile,iOS
5972,Mobile,Android
5973,Mobile,iOS
5974,Tablet,Android
5975,Mobile,Android
5976,Tablet,iOS
5977,Mobile,Android
5978,Mobile,iOS
5979,Mobile,Android
5980,Mobile,Android
5981,Mobile,Android
5982,Mobile,macOS
5983,Desktop,Windows
5984,Desktop,Windows
5985,Mobile,iOS
5986,Desktop,iOS
5987,Mobile,iOS
5988,Tablet,macOS
5989,Desktop,Android
5990,Mobile,iOS
5991,Desktop,iOS
5992,Desktop,Windows
5993,Mobile,Android
5994,Mobile,Windows
5995,Mobile,Android
5996,Mobile,Windows
5997,Desktop,iOS
5998,Mobile,iOS
5999,Tablet,Windows
6000,Mobile,macOS
6001,Mobile,iOS
6002,Mobile,Android
6003,Mobile,Android
6004,Desktop,Android
6005,Mobile,Android
6006,Mobile,Windows
6007,Desktop,Android
6008,Mobile,Windows
6009,Mobile,iOS
6010,Tablet,Windows
6011,Tablet,Android
6012,Desktop,Windows
6013,Mobile,Android
6014,Mobile,Android
6015,Desktop,Windows
6016,Desktop,Android
6017,Mobile,Windows
6018,Mobile,iOS
6019,Mobile,Windows
6020,Mobile,iOS
6021,Desktop,iOS
6022,Mobile,iOS
6023,Desktop,iOS
6024,Desktop,Android
6025,Desktop,Android
6026,Mobile,Android
6027,Desktop,Android
6028,Mobile,macOS
6029,Mobile,Windows
6030,Mobile,Android
6031,Desktop,Android
6032,Desktop,iOS
6033,Tablet,Android
6034,Desktop,iOS
6035,Mobile,Android
6036,Desktop,Windows
6037,Tablet,Windows
6038,Mobile,macOS
6039,Mobile,iOS
6040,Desktop,Android
6041,Desktop,iOS
6042,Mobile,Windows
6043,Desktop,iOS
6044,Mobile,Windows
6045,Mobile,macOS
6046,Mobile,Android
6047,Mobile,Android
6048,Mobile,iOS
6049,Mobile,Android
6050,Desktop,Android
6051,Mobile,Android
6052,Mobile,iOS
6053,Desktop,Android
6054,Mobile,Windows
6055,Mobile,macOS
6056,Mobile,Android
6057,Mobile,iOS
6058,Desktop,Windows
6059,Mobile,Android
6060,Tablet,iOS
6061,Mobile,Android
6062,Mobile,Android
6063,Mobile,macOS
6064,Mobile,Windows
6065,Desktop,Windows
6066,Mobile,Android
6067,Desktop,Android
6068,Mobile,Windows
6069,Mobile,Android
6070,Desktop,Android
6071,Mobile,Android
6072,Mobile,Android
6073,Mobile,Android
6074,Mobile,iOS
6075,Mobile,Windows
6076,Mobile,Windows
6077,Tablet,Android
6078,Mobile,iOS
6079,Mobile,iOS
6080,Tablet,iOS
6081,Desktop,iOS
6082,Desktop,Android
6083,Desktop,Android
6084,Mobile,Android
6085,Mobile,Android
6086,Mobile,Android
6087,Mobile,macOS
6088,Desktop,Android
6089,Mobile,Android
6090,Tablet,iOS
6091,Mobile,macOS
6092,Mobile,Android
6093,Mobile,iOS
6094,Mobile,Windows
6095,Mobile,iOS
6096,Tablet,iOS
6097,Mobile,Windows
6098,Mobile,macOS
6099,Mobile,Windows
6100,Desktop,macOS
6101,Desktop,Android
6102,Mobile,iOS
6103,Desktop,iOS
6104,Mobile,Android
6105,Mobile,Android
6106,Desktop,Android
6107,Mobile,Android
6108,Tablet,iOS
6109,Mobile,iOS
6110,Mobile,macOS
6111,Desktop,iOS
6112,Mobile,Android
6113,Mobile,Windows
6114,Mobile,Windows
6115,Mobile,Android
6116,Mobile,Android
6117,Mobile,Windows
6118,Mobile,macOS
6119,Mobile,Android
6120,Mobile,macOS
6121,Desktop,Android
6122,Desktop,iOS
6123,Desktop,Android
6124,Mobile,iOS
6125,Desktop,iOS
6126,Mobile,Android
6127,Mobile,Android
6128,Desktop,Android
6129,Mobile,macOS
6130,Mobile,Android
6131,Desktop,Windows
6132,Mobile,Android
6133,Desktop,Windows
6134,Tablet,Android
6135,Desktop,Android
6136,Mobile,iOS
6137,Desktop,iOS
6138,Desktop,iOS
6139,Mobile,iOS
6140,Mobile,iOS
6141,Mobile,iOS
6142,Mobile,Android
6143,Mobile,iOS
6144,Mobile,Windows
6145,Desktop,Android
6146,Tablet,Windows
6147,Desktop,Android
6148,Tablet,iOS
6149,Mobile,iOS
6150,Desktop,Android
6151,Mobile,Android
6152,Mobile,Android
6153,Desktop,iOS
6154,Mobile,macOS
6155,Mobile,iOS
6156,Mobile,Windows
6157,Tablet,Windows
6158,Mobile,Windows
6159,Mobile,iOS
6160,Tablet,Android
6161,Mobile,Windows
6162,Tablet,Windows
6163,Mobile,Android
6164,Mobile,Windows
6165,Mobile,Android
6166,Mobile,Android
6167,Mobile,Android
6168,Mobile,Android
6169,Mobile,iOS
6170,Mobile,Windows
6171,Desktop,Android
6172,Mobile,iOS
6173,Mobile,iOS
6174,Mobile,Android
6175,Desktop,iOS
6176,Tablet,macOS
6177,Mobile,iOS
6178,Mobile,iOS
6179,Desktop,Android
6180,Desktop,iOS
6181,Mobile,iOS
6182,Mobile,Android
6183,Desktop,macOS
6184,Mobile,Android
6185,Mobile,iOS
6186,Mobile,Android
6187,Desktop,Windows
6188,Mobile,iOS
6189,Mobile,Android
6190,Desktop,iOS
6191,Mobile,Android
6192,Tablet,Android
6193,Desktop,iOS
6194,Mobile,Android
6195,Mobile,iOS
6196,Desktop,iOS
6197,Mobile,Android
6198,Desktop,iOS
6199,Desktop,iOS
6200,Mobile,iOS
6201,Tablet,macOS
6202,Desktop,macOS
6203,Desktop,Android
6204,Desktop,Android
6205,Mobile,iOS
6206,Desktop,Windows
6207,Mobile,Android
6208,Mobile,iOS
6209,Mobile,macOS
6210,Mobile,Windows
6211,Desktop,Android
6212,Tablet,Android
6213,Mobile,iOS
6214,Tablet,iOS
6215,Desktop,Android
6216,Mobile,iOS
6217,Mobile,Android
6218,Desktop,iOS
6219,Mobile,iOS
6220,Mobile,Android
6221,Tablet,iOS
6222,Desktop,Android
6223,Mobile,Android
6224,Mobile,iOS
6225,Desktop,Windows
6226,Mobile,Android
6227,Desktop,Android
6228,Mobile,Android
6229,Mobile,iOS
6230,Desktop,Android
6231,Mobile,Windows
6232,Mobile,iOS
6233,Mobile,macOS
6234,Desktop,Windows
6235,Mobile,Android
6236,Mobile,iOS
6237,Desktop,Windows
6238,Mobile,iOS
6239,Mobile,iOS
6240,Mobile,iOS
6241,Tablet,Android
6242,Mobile,iOS
6243,Desktop,iOS
6244,Mobile,Android
6245,Desktop,Android
6246,Mobile,Android
6247,Desktop,Windows
6248,Mobile,macOS
6249,Mobile,Windows
6250,Mobile,Android
6251,Mobile,Android
6252,Desktop,iOS
6253,Desktop,macOS
6254,Mobile,iOS
6255,Mobile,Android
6256,Desktop,Android
6257,Mobile,Android
6258,Desktop,iOS
6259,Desktop,Windows
6260,Desktop,Android
6261,Mobile,iOS
6262,Mobile,Windows
6263,Mobile,Android
6264,Mobile,Android
6265,Mobile,macOS
6266,Mobile,iOS
6267,Desktop,Windows
6268,Mobile,iOS
6269,Mobile,Android
6270,Mobile,macOS
6271,Desktop,iOS
6272,Mobile,iOS
6273,Tablet,macOS
6274,Desktop,iOS
6275,Desktop,Android
6276,Mobile,Android
6277,Mobile,Android
6278,Mobile,iOS
6279,Tablet,iOS
6280,Mobile,iOS
6281,Mobile,Android
6282,Desktop,Android
6283,Mobile,Android
6284,Desktop,iOS
6285,Mobile,Android
6286,Desktop,macOS
6287,Desktop,Android
6288,Mobile,iOS
6289,Desktop,iOS
6290,Mobile,Windows
6291,Mobile,iOS
6292,Mobile,iOS
6293,Desktop,iOS
6294,Mobile,Android
6295,Mobile,Android
6296,Desktop,Windows
6297,Desktop,Android
6298,Desktop,iOS
6299,Tablet,iOS
6300,Desktop,Android
6301,Mobile,Windows
6302,Mobile,iOS
6303,Mobile,Android
6304,Desktop,Android
6305,Tablet,Windows
6306,Desktop,Android
6307,Mobile,Windows
6308,Mobile,iOS
6309,Desktop,Android
6310,Mobile,Android
6311,Mobile,Android
6312,Desktop,iOS
6313,Mobile,macOS
6314,Desktop,Android
6315,Mobile,Android
6316,Mobile,Android
6317,Desktop,Android
6318,Desktop,Android
6319,Desktop,Windows
6320,Mobile,Android
6321,Desktop,Android
6322,Desktop,iOS
6323,Mobile,Android
6324,Desktop,Windows
6325,Desktop,Android
6326,Mobile,iOS
6327,Tablet,Android
6328,Desktop,Windows
6329,Mobile,Windows
6330,Desktop,iOS
6331,Mobile,iOS
6332,Tablet,Android
6333,Mobile,iOS
6334,Mobile,Android
6335,Mobile,Android
6336,Mobile,Android
6337,Mobile,iOS
6338,Desktop,Android
6339,Mobile,Windows
6340,Tablet,iOS
6341,Mobile,Windows
6342,Mobile,Windows
6343,Tablet,Android
6344,Mobile,iOS
6345,Mobile,Windows
6346,Mobile,Android
6347,Mobile,Android
6348,Mobile,Android
6349,Desktop,Android
6350,Tablet,Android
6351,Desktop,macOS
6352,Mobile,iOS
6353,Desktop,Windows
6354,Mobile,iOS
6355,Desktop,Android
6356,Mobile,macOS
6357,Mobile,Windows
6358,Mobile,iOS
6359,Mobile,Android
6360,Mobile,Android
6361,Mobile,iOS
6362,Mobile,macOS
6363,Mobile,Android
6364,Desktop,iOS
6365,Desktop,Windows
6366,Mobile,iOS
6367,Mobile,Android
6368,Mobile,Android
6369,Mobile,iOS
6370,Mobile,Android
6371,Mobile,Windows
6372,Mobile,Windows
6373,Mobile,macOS
6374,Desktop,iOS
6375,Mobile,iOS
6376,Mobile,Windows
6377,Desktop,macOS
6378,Tablet,iOS
6379,Desktop,iOS
6380,Desktop,Android
6381,Desktop,Windows
6382,Mobile,macOS
6383,Mobile,Android
6384,Mobile,iOS
6385,Desktop,Android
6386,Desktop,macOS
6387,Desktop,Android
6388,Mobile,Android
6389,Mobile,macOS
6390,Mobile,Android
6391,Mobile,Android
6392,Mobile,iOS
6393,Mobile,iOS
6394,Mobile,Android
6395,Mobile,Android
6396,Desktop,macOS
6397,Mobile,Android
6398,Tablet,Android
6399,Desktop,Android
6400,Mobile,iOS
6401,Mobile,iOS
6402,Tablet,Windows
6403,Mobile,Android
6404,Desktop,Android
6405,Desktop,iOS
6406,Mobile,iOS
6407,Mobile,Android
6408,Desktop,Android
6409,Mobile,Android
6410,Mobile,iOS
6411,Mobile,Android
6412,Mobile,iOS
6413,Mobile,macOS
6414,Desktop,iOS
6415,Mobile,iOS
6416,Mobile,iOS
6417,Mobile,macOS
6418,Mobile,Android
6419,Desktop,iOS
6420,Mobile,Android
6421,Mobile,Android
6422,Mobile,Windows
6423,Tablet,Android
6424,Mobile,Windows
6425,Desktop,Android
6426,Mobile,macOS
6427,Mobile,Android
6428,Mobile,Windows
6429,Mobile,iOS
6430,Mobile,Windows
6431,Desktop,Android
6432,Mobile,Windows
6433,Desktop,Android
6434,Tablet,Windows
6435,Mobile,iOS
6436,Desktop,Android
6437,Desktop,Windows
6438,Desktop,iOS
6439,Mobile,Android
6440,Mobile,Android
6441,Mobile,Android
6442,Mobile,Android
6443,Mobile,Windows
6444,Tablet,macOS
6445,Mobile,iOS
6446,Mobile,Android
6447,Mobile,Windows
6448,Mobile,iOS
6449,Mobile,Android
6450,Desktop,iOS
6451,Mobile,Android
6452,Desktop,Android
6453,Mobile,Android
6454,Mobile,Android
6455,Mobile,iOS
6456,Mobile,Android
6457,Desktop,iOS
6458,Mobile,Android
6459,Desktop,Windows
6460,Desktop,Android
6461,Mobile,macOS
6462,Tablet,iOS
6463,Desktop,iOS
6464,Mobile,iOS
6465,Desktop,Windows
6466,Mobile,Windows
6467,Desktop,Android
6468,Mobile,iOS
6469,Mobile,Android
6470,Mobile,Windows
6471,Mobile,Android
6472,Mobile,macOS
6473,Desktop,Android
6474,Mobile,iOS
6475,Desktop,macOS
6476,Mobile,Android
6477,Desktop,Android
6478,Desktop,Android
6479,Mobile,Android
6480,Desktop,Windows
6481,Mobile,iOS
6482,Mobile,iOS
6483,Desktop,Android
6484,Mobile,macOS
6485,Desktop,Android
6486,Desktop,Android
6487,Mobile,iOS
6488,Desktop,Android
6489,Mobile,Android
6490,Mobile,iOS
6491,Mobile,Android
6492,Mobile,iOS
6493,Mobile,Windows
6494,Mobile,iOS
6495,Mobile,macOS
6496,Mobile,Android
6497,Mobile,macOS
6498,Mobile,Android
6499,Desktop,Android
6500,Desktop,iOS
6501,Mobile,Android
6502,Mobile,Windows
6503,Mobile,iOS
6504,Mobile,iOS
6505,Mobile,iOS
6506,Mobile,Android
6507,Mobile,Android
6508,Mobile,Android
6509,Mobile,Windows
6510,Mobile,iOS
6511,Mobile,iOS
6512,Desktop,Windows
6513,Mobile,iOS
6514,Mobile,Windows
6515,Mobile,Android
6516,Desktop,iOS
6517,Mobile,Android
6518,Mobile,Windows
6519,Mobile,Android
6520,Desktop,Android
6521,Mobile,macOS
6522,Mobile,Android
6523,Mobile,iOS
6524,Mobile,Windows
6525,Desktop,Windows
6526,Mobile,macOS
6527,Mobile,Android
6528,Mobile,iOS
6529,Mobile,macOS
6530,Mobile,Windows
6531,Desktop,iOS
6532,Desktop,iOS
6533,Desktop,Windows
6534,Mobile,iOS
6535,Desktop,Android
6536,Desktop,Android
6537,Mobile,Android
6538,Tablet,Android
6539,Mobile,iOS
6540,Mobile,Windows
6541,Mobile,Android
6542,Mobile,Windows
6543,Mobile,iOS
6544,Mobile,Android
6545,Mobile,Android
6546,Mobile,Android
6547,Desktop,iOS
6548,Mobile,Windows
6549,Desktop,iOS
6550,Mobile,iOS
6551,Mobile,iOS
6552,Desktop,Android
6553,Desktop,iOS
6554,Mobile,iOS
6555,Mobile,iOS
6556,Mobile,Windows
6557,Desktop,iOS
6558,Desktop,macOS
6559,Mobile,Android
6560,Mobile,Windows
6561,Mobile,iOS
6562,Mobile,iOS
6563,Mobile,Windows
6564,Mobile,Windows
6565,Mobile,Android
6566,Mobile,iOS
6567,Mobile,iOS
6568,Desktop,iOS
6569,Mobile,iOS
6570,Mobile,iOS
6571,Mobile,macOS
6572,Desktop,macOS
6573,Tablet,Android
6574,Desktop,iOS
6575,Desktop,iOS
6576,Mobile,iOS
6577,Mobile,macOS
6578,Mobile,Android
6579,Mobile,Android
6580,Mobile,Windows
6581,Desktop,Windows
6582,Mobile,Android
6583,Desktop,Android
6584,Desktop,Android
6585,Mobile,Android
6586,Mobile,Android
6587,Mobile,Android
6588,Desktop,iOS
6589,Mobile,Android
6590,Desktop,Android
6591,Mobile,Windows
6592,Mobile,Android
6593,Desktop,iOS
6594,Desktop,iOS
6595,Mobile,iOS
6596,Tablet,Android
6597,Desktop,iOS
6598,Mobile,iOS
6599,Mobile,macOS
6600,Desktop,Android
6601,Desktop,Windows
6602,Mobile,iOS
6603,Mobile,Windows
6604,Mobile,Android
6605,Mobile,Windows
6606,Mobile,iOS
6607,Mobile,Android
6608,Mobile,iOS
6609,Mobile,Android
6610,Mobile,iOS
6611,Mobile,Android
6612,Desktop,Android
6613,Mobile,Windows
6614,Mobile,Android
6615,Mobile,iOS
6616,Desktop,iOS
6617,Mobile,Windows
6618,Mobile,Windows
6619,Mobile,Android
6620,Mobile,macOS
6621,Desktop,Windows
6622,Desktop,iOS
6623,Mobile,Windows
6624,Desktop,macOS
6625,Mobile,Android
6626,Desktop,Android
6627,Desktop,Windows
6628,Tablet,Android
6629,Mobile,Android
6630,Mobile,Android
6631,Desktop,iOS
6632,Desktop,Android
6633,Mobile,Android
6634,Tablet,iOS
6635,Mobile,iOS
6636,Desktop,Windows
6637,Mobile,Android
6638,Mobile,Windows
6639,Desktop,iOS
6640,Mobile,Windows
6641,Mobile,Android
6642,Mobile,Android
6643,Mobile,macOS
6644,Mobile,Windows
6645,Mobile,iOS
6646,Mobile,Android
6647,Desktop,Android
6648,Mobile,macOS
6649,Desktop,Android
6650,Mobile,iOS
6651,Mobile,Android
6652,Desktop,Android
6653,Mobile,Windows
6654,Tablet,Android
6655,Mobile,Android
6656,Mobile,Windows
6657,Mobile,Android
6658,Mobile,macOS
6659,Desktop,Windows
6660,Desktop,Windows
6661,Mobile,Android
6662,Desktop,Android
6663,Desktop,iOS
6664,Mobile,Android
6665,Mobile,iOS
6666,Mobile,Android
6667,Tablet,Windows
6668,Mobile,iOS
6669,Mobile,Android
6670,Mobile,iOS
6671,Mobile,macOS
6672,Mobile,Windows
6673,Mobile,Windows
6674,Desktop,iOS
6675,Mobile,Windows
6676,Mobile,Android
6677,Mobile,Android
6678,Desktop,Android
6679,Mobile,Android
6680,Mobile,Android
6681,Desktop,iOS
6682,Mobile,Windows
6683,Mobile,Windows
6684,Mobile,iOS
6685,Desktop,Android
6686,Desktop,Android
6687,Desktop,iOS
6688,Mobile,Android
6689,Mobile,Android
6690,Desktop,Windows
6691,Mobile,iOS
6692,Mobile,iOS
6693,Mobile,macOS
6694,Tablet,Windows
6695,Mobile,Android
6696,Mobile,Windows
6697,Mobile,iOS
6698,Mobile,Android
6699,Mobile,iOS
6700,Desktop,Android
6701,Tablet,macOS
6702,Desktop,Android
6703,Desktop,Android
6704,Desktop,Windows
6705,Mobile,Android
6706,Mobile,iOS
6707,Mobile,Android
6708,Mobile,Android
6709,Mobile,iOS
6710,Desktop,Windows
6711,Desktop,Android
6712,Tablet,Android
6713,Mobile,Windows
6714,Mobile,Windows
6715,Mobile,Windows
6716,Desktop,Android
6717,Mobile,iOS
6718,Mobile,iOS
6719,Desktop,macOS
6720,Mobile,Windows
6721,Desktop,iOS
6722,Desktop,Android
6723,Mobile,iOS
6724,Mobile,iOS
6725,Mobile,Windows
6726,Mobile,Android
6727,Desktop,Android
6728,Mobile,Android
6729,Desktop,iOS
6730,Mobile,Android
6731,Mobile,Windows
6732,Desktop,Android
6733,Desktop,Windows
6734,Mobile,Android
6735,Mobile,macOS
6736,Mobile,iOS
6737,Mobile,Windows
6738,Mobile,Windows
6739,Desktop,iOS
6740,Desktop,iOS
6741,Mobile,macOS
6742,Desktop,Android
6743,Desktop,iOS
6744,Mobile,iOS
6745,Mobile,Windows
6746,Desktop,Android
6747,Mobile,Android
6748,Mobile,macOS
6749,Mobile,Android
6750,Mobile,Android
6751,Tablet,macOS
6752,Mobile,Android
6753,Mobile,iOS
6754,Mobile,Android
6755,Mobile,Android
6756,Mobile,Android
6757,Mobile,iOS
6758,Desktop,Windows
6759,Desktop,Android
6760,Mobile,Android
6761,Mobile,iOS
6762,Desktop,macOS
6763,Tablet,Android
6764,Mobile,Android
6765,Mobile,iOS
6766,Mobile,Android
6767,Mobile,Windows
6768,Mobile,Android
6769,Mobile,Windows
6770,Mobile,Android
6771,Desktop,iOS
6772,Mobile,Android
6773,Mobile,iOS
6774,Desktop,Android
6775,Mobile,Android
6776,Mobile,Android
6777,Mobile,Android
6778,Mobile,iOS
6779,Mobile,iOS
6780,Desktop,Windows
6781,Mobile,iOS
6782,Mobile,Windows
6783,Desktop,iOS
6784,Mobile,Android
6785,Mobile,Android
6786,Desktop,Android
6787,Mobile,macOS
6788,Desktop,Android
6789,Desktop,Windows
6790,Desktop,iOS
6791,Desktop,macOS
6792,Mobile,Android
6793,Mobile,Android
6794,Desktop,Android
6795,Mobile,iOS
6796,Mobile,macOS
6797,Mobile,Android
6798,Mobile,iOS
6799,Desktop,Windows
6800,Tablet,Android
6801,Mobile,Android
6802,Desktop,iOS
6803,Tablet,Android
6804,Mobile,macOS
6805,Desktop,Android
6806,Desktop,Android
6807,Tablet,Windows
6808,Mobile,Android
6809,Desktop,iOS
6810,Mobile,Android
6811,Mobile,Android
6812,Mobile,Android
6813,Desktop,Android
6814,Mobile,macOS
6815,Mobile,iOS
6816,Mobile,Android
6817,Desktop,iOS
6818,Mobile,Android
6819,Mobile,iOS
6820,Desktop,Windows
6821,Mobile,Android
6822,Desktop,iOS
6823,Mobile,Windows
6824,Desktop,Android
6825,Desktop,Android
6826,Desktop,iOS
6827,Desktop,Android
6828,Desktop,Windows
6829,Desktop,iOS
6830,Mobile,macOS
6831,Tablet,iOS
6832,Desktop,iOS
6833,Mobile,Windows
6834,Desktop,iOS
6835,Desktop,macOS
6836,Desktop,iOS
6837,Mobile,Android
6838,Desktop,Android
6839,Mobile,macOS
6840,Mobile,iOS
6841,Mobile,Android
6842,Mobile,Android
6843,Mobile,Windows
6844,Mobile,Android
6845,Mobile,Windows
6846,Mobile,iOS
6847,Desktop,iOS
6848,Desktop,iOS
6849,Desktop,macOS
6850,Desktop,Android
6851,Mobile,iOS
6852,Mobile,Android
6853,Mobile,iOS
6854,Mobile,Android
6855,Desktop,Android
6856,Mobile,Windows
6857,Desktop,iOS
6858,Mobile,Windows
6859,Mobile,Android
6860,Mobile,Android
6861,Tablet,Android
6862,Mobile,Windows
6863,Desktop,Android
6864,Mobile,Android
6865,Mobile,Android
6866,Tablet,Windows
6867,Mobile,Windows
6868,Desktop,Android
6869,Desktop,Android
6870,Mobile,iOS
6871,Desktop,macOS
6872,Mobile,Android
6873,Desktop,Android
6874,Mobile,iOS
6875,Mobile,iOS
6876,Mobile,Android
6877,Mobile,Android
6878,Mobile,Android
6879,Mobile,Windows
6880,Desktop,macOS
6881,Mobile,Windows
6882,Mobile,Android
6883,Mobile,Android
6884,Mobile,iOS
6885,Mobile,Android
6886,Desktop,Windows
