case_id,transaction_id,customer_id,case_open_date,case_severity,investigation_status,resolution_hours
1868,75338,22133,2026-07-04,High,Confirmed Fraud,12.3
1869,75394,27941,2025-02-15,High,Confirmed Fraud,2.1
1870,75420,42172,2026-10-27,High,Confirmed Fraud,9.7
1871,75454,10816,2026-01-06,High,Confirmed Fraud,11.7
1872,75516,5094,2025-09-22,Medium,Confirmed Fraud,9.2
1873,75598,24119,2025-04-02,Critical,False Positive,21.5
1874,75624,43409,2025-03-10,Low,Confirmed Fraud,4.6
1875,75674,9213,2026-10-20,Medium,Confirmed Fraud,7.1
1876,75749,30237,2025-02-11,Low,Confirmed Fraud,2.7
1877,75788,10584,2026-11-04,Medium,Confirmed Fraud,19.3
1878,75799,49216,2025-10-29,Medium,Closed - No Fraud,35.8
1879,75853,26146,2025-07-08,High,Confirmed Fraud,26.4
1880,76057,18897,2025-07-21,High,Confirmed Fraud,22.2
1881,76072,21671,2025-08-18,High,Confirmed Fraud,6.6
1882,76163,25546,2026-01-24,High,Closed - No Fraud,7.4
1883,76170,3922,2025-07-14,Low,Confirmed Fraud,6.1
1884,76282,30761,2025-04-10,High,Confirmed Fraud,4.8
1885,76284,6696,2026-09-30,High,Under Review,11.6
1886,76301,16284,2026-09-17,High,Confirmed Fraud,18.0
1887,76361,6936,2026-02-01,Low,Confirmed Fraud,20.7
1888,76369,3850,2026-02-07,High,Confirmed Fraud,23.2
1889,76417,14405,2025-06-02,Critical,Under Review,24.9
1890,76420,7428,2025-08-02,High,Confirmed Fraud,16.6
1891,76436,28759,2025-12-08,Medium,Confirmed Fraud,24.6
1892,76530,35261,2025-01-16,High,Confirmed Fraud,8.8
1893,76571,24487,2025-05-25,Medium,Closed - No Fraud,5.4
1894,76602,44709,2025-02-05,High,Confirmed Fraud,17.6
1895,76669,18383,2025-03-14,High,Confirmed Fraud,45.4
1896,76695,6166,2026-11-22,High,Confirmed Fraud,10.3
1897,76707,21349,2025-02-14,Critical,Under Review,19.6
1898,76709,27964,2025-04-26,Medium,Confirmed Fraud,16.3
1899,76722,36090,2025-01-01,Medium,Confirmed Fraud,3.5
1900,76727,10392,2025-07-08,Critical,Confirmed Fraud,3.4
1901,76866,38684,2026-05-11,Critical,Confirmed Fraud,11.0
1902,76878,15510,2025-08-14,Medium,Confirmed Fraud,42.6
1903,76988,42930,2026-12-13,Low,Confirmed Fraud,11.0
1904,77022,5216,2026-10-03,Low,Confirmed Fraud,12.9
1905,77045,21424,2026-09-17,Medium,Under Review,18.8
1906,77059,28724,2026-02-03,High,Closed - No Fraud,2.5
1907,77064,36638,2026-11-11,High,Confirmed Fraud,5.7
1908,77087,524,2025-01-27,Medium,Closed - No Fraud,11.4
1909,77108,36144,2026-09-17,Critical,Confirmed Fraud,8.3
1910,77120,29866,2025-09-21,High,Confirmed Fraud,12.1
1911,77145,19309,2025-01-12,High,Confirmed Fraud,15.7
1912,77149,39041,2026-04-25,Medium,False Positive,4.5
1913,77183,25929,2025-07-12,High,Confirmed Fraud,9.3
1914,77234,14255,2025-03-30,Medium,Confirmed Fraud,12.0
1915,77255,22199,2025-08-12,Medium,Confirmed Fraud,15.8
1916,77308,46586,2025-05-08,Medium,Closed - No Fraud,1.7
1917,77411,29137,2026-11-18,Low,Confirmed Fraud,21.0
1918,77465,9898,2026-05-09,Medium,False Positive,12.9
1919,77475,44119,2026-10-14,High,Confirmed Fraud,3.8
1920,77516,2042,2025-03-05,High,Confirmed Fraud,5.9
1921,77601,1012,2025-07-31,Medium,Closed - No Fraud,2.7
1922,77603,34827,2026-07-27,High,Confirmed Fraud,4.9
1923,77619,5676,2026-06-25,High,Confirmed Fraud,7.9
1924,77634,9596,2026-03-13,High,Confirmed Fraud,9.0
1925,77691,31509,2025-02-06,Medium,Under Review,7.9
1926,77696,12387,2025-09-14,High,Confirmed Fraud,22.0
1927,77698,37386,2025-05-16,High,Confirmed Fraud,2.6
1928,77723,4550,2026-05-12,Critical,Confirmed Fraud,7.1
1929,77820,15763,2026-05-07,High,Confirmed Fraud,16.0
1930,77847,38980,2025-10-17,Low,Under Review,9.9
1931,77931,8510,2025-12-22,Critical,Confirmed Fraud,2.5
1932,77958,23035,2025-09-13,Low,Confirmed Fraud,10.9
1933,78225,47342,2026-11-15,Critical,False Positive,29.0
1934,78243,35260,2026-02-01,Medium,Confirmed Fraud,3.5
1935,78277,2567,2025-06-20,High,Closed - No Fraud,5.8
1936,78293,6892,2025-08-15,Medium,Confirmed Fraud,33.6
1937,78310,11891,2026-05-25,High,Confirmed Fraud,9.7
1938,78334,29860,2025-06-02,Medium,False Positive,5.8
1939,78343,12694,2026-03-11,Medium,Under Review,36.8
1940,78403,42742,2025-02-24,Medium,False Positive,13.3
1941,78629,27842,2025-12-19,High,Confirmed Fraud,44.2
1942,78640,19663,2026-10-05,Medium,Confirmed Fraud,3.5
1943,78731,38213,2025-01-26,Medium,Confirmed Fraud,12.8
1944,78820,211,2025-05-11,Low,Confirmed Fraud,28.7
1945,78826,23831,2026-03-15,Medium,Confirmed Fraud,28.3
1946,78835,16086,2025-03-27,Medium,Confirmed Fraud,11.8
1947,78928,1937,2026-05-21,Medium,Under Review,6.7
1948,78968,11561,2025-09-11,Medium,Confirmed Fraud,9.4
1949,79021,40222,2025-11-15,Medium,Confirmed Fraud,24.5
1950,79058,33928,2025-04-08,Medium,Confirmed Fraud,4.9
1951,79123,42798,2025-09-02,Medium,Confirmed Fraud,7.1
1952,79140,11941,2026-09-23,High,Confirmed Fraud,26.5
1953,79219,24230,2025-10-10,High,Under Review,4.1
1954,79269,30145,2025-01-31,Critical,Confirmed Fraud,3.4
1955,79364,31668,2026-07-28,High,Confirmed Fraud,4.9
1956,79423,3168,2025-08-06,High,Confirmed Fraud,25.5
1957,79448,46956,2025-01-21,Critical,False Positive,19.3
1958,79516,44822,2026-05-29,Medium,Under Review,5.7
1959,79541,36636,2025-12-05,High,Closed - No Fraud,8.6
1960,79588,21226,2026-12-24,Low,Confirmed Fraud,6.6
1961,79606,40864,2025-02-21,High,Confirmed Fraud,74.7
1962,79694,24234,2026-02-23,Critical,Confirmed Fraud,7.8
1963,79710,41060,2025-03-06,Critical,Confirmed Fraud,12.2
1964,79793,37349,2026-01-17,High,Confirmed Fraud,6.1
1965,79815,22012,2026-02-26,Critical,Under Review,20.5
1966,79846,29574,2026-06-17,Medium,False Positive,7.7
1967,79926,20440,2025-08-07,High,Confirmed Fraud,5.5
1968,79952,23658,2026-11-17,Low,Confirmed Fraud,2.1
1969,80003,11474,2026-05-05,Critical,Closed - No Fraud,44.4
1970,80040,36697,2026-10-17,Medium,Confirmed Fraud,17.7
1971,80148,13368,2025-07-13,High,Confirmed Fraud,12.1
1972,80225,1919,2026-09-16,Critical,Confirmed Fraud,5.2
1973,80291,14780,2025-10-04,Medium,Confirmed Fraud,4.0
1974,80391,15730,2026-12-20,Medium,Closed - No Fraud,4.8
1975,80439,3441,2025-08-11,Critical,Under Review,29.1
1976,80459,32372,2025-08-18,Medium,Confirmed Fraud,13.7
1977,80522,18169,2025-10-03,High,Confirmed Fraud,7.0
1978,80525,12290,2025-06-07,Critical,Confirmed Fraud,10.7
1979,80547,568,2025-04-30,High,Confirmed Fraud,16.7
1980,80570,9593,2025-05-28,Medium,Confirmed Fraud,6.4
1981,80595,85,2026-03-02,Critical,Confirmed Fraud,19.3
1982,80599,9865,2025-06-04,Low,Confirmed Fraud,12.8
1983,80686,9666,2026-12-25,High,Closed - No Fraud,18.3
1984,80711,30628,2025-10-16,Medium,Under Review,14.9
1985,80734,31452,2025-05-11,High,Confirmed Fraud,7.1
1986,80818,12296,2026-01-06,High,Confirmed Fraud,27.6
1987,80883,2800,2025-12-28,High,Under Review,13.9
1988,80936,37957,2025-03-02,Medium,Confirmed Fraud,96.9
1989,80972,25913,2026-05-08,High,Confirmed Fraud,8.0
1990,80983,34680,2026-08-08,Critical,Confirmed Fraud,3.7
1991,81060,23262,2025-03-06,Medium,Confirmed Fraud,18.2
1992,81070,4747,2026-10-06,Medium,False Positive,5.9
1993,81126,26797,2025-05-02,Medium,Confirmed Fraud,5.7
1994,81181,37201,2026-08-18,High,Confirmed Fraud,44.1
1995,81210,34232,2025-05-01,Medium,Confirmed Fraud,9.3
1996,81222,201,2026-01-15,High,Confirmed Fraud,5.1
1997,81244,19938,2026-01-28,Critical,Confirmed Fraud,10.4
1998,81281,27624,2025-04-30,Low,Under Review,20.7
1999,81371,15848,2025-11-29,Medium,Confirmed Fraud,25.3
2000,81404,49555,2026-10-03,High,Confirmed Fraud,10.5
2001,81445,14298,2026-08-16,Low,Confirmed Fraud,35.2
2002,81457,40281,2026-12-06,Critical,Closed - No Fraud,3.4
2003,81524,26553,2026-08-13,Medium,Confirmed Fraud,12.7
2004,81614,10210,2026-11-30,High,Confirmed Fraud,6.2
2005,81630,47501,2025-07-19,Medium,Confirmed Fraud,4.2
2006,81641,45308,2025-01-31,Medium,Closed - No Fraud,12.4
2007,81650,5395,2025-01-12,Medium,Confirmed Fraud,14.0
2008,81661,31864,2025-11-15,High,Under Review,30.4
2009,81666,38571,2025-07-20,Critical,Confirmed Fraud,9.3
2010,81732,14434,2025-04-25,High,Closed - No Fraud,7.0
2011,81769,8654,2026-07-08,High,Confirmed Fraud,10.7
2012,81783,49684,2025-01-02,Low,Confirmed Fraud,12.7
2013,81804,30551,2025-03-06,Medium,Confirmed Fraud,22.5
2014,81825,20595,2026-02-12,High,Confirmed Fraud,13.7
2015,81921,46086,2025-12-27,Medium,Confirmed Fraud,3.9
2016,81944,34928,2026-08-03,High,False Positive,11.2
2017,81987,35374,2025-07-18,Medium,Confirmed Fraud,2.9
2018,81992,40615,2025-03-18,Critical,Confirmed Fraud,14.7
2019,82141,9143,2025-12-18,Critical,Confirmed Fraud,5.0
2020,82145,7684,2026-09-09,Medium,Confirmed Fraud,7.6
2021,82156,31982,2026-02-23,Critical,Confirmed Fraud,8.4
2022,82323,8481,2026-02-20,Medium,Confirmed Fraud,2.1
2023,82358,48635,2025-02-24,Critical,Confirmed Fraud,14.1
2024,82363,34461,2025-04-20,Medium,Closed - No Fraud,8.6
2025,82390,13817,2026-12-27,High,Confirmed Fraud,6.9
2026,82413,18381,2025-03-06,Medium,Confirmed Fraud,29.2
2027,82453,24069,2025-06-25,Medium,Confirmed Fraud,31.8
2028,82485,10623,2026-02-23,High,Confirmed Fraud,8.8
2029,82550,13809,2025-10-15,High,Closed - No Fraud,11.7
2030,82561,8907,2025-04-24,Medium,Confirmed Fraud,38.2
2031,82565,23229,2026-11-19,Medium,Confirmed Fraud,5.6
2032,82578,20890,2026-04-16,Medium,False Positive,21.0
2033,82603,211,2025-06-18,High,Confirmed Fraud,8.5
2034,82675,28746,2026-05-05,Critical,Confirmed Fraud,12.9
2035,82681,20540,2025-03-02,High,Closed - No Fraud,9.2
2036,82698,4480,2026-08-12,High,Closed - No Fraud,32.2
2037,82741,12129,2025-06-24,Medium,Confirmed Fraud,7.5
2038,82835,32570,2025-06-14,Medium,Confirmed Fraud,11.4
2039,82902,30214,2026-03-06,High,Confirmed Fraud,6.5
2040,82909,34788,2026-03-06,Medium,Closed - No Fraud,16.0
2041,83062,17359,2026-03-25,High,Confirmed Fraud,74.1
2042,83074,49774,2026-11-23,High,Closed - No Fraud,5.4
2043,83182,2300,2025-08-19,Low,Confirmed Fraud,9.1
2044,83239,3836,2026-10-31,Medium,Confirmed Fraud,5.6
2045,83276,3126,2025-07-18,Medium,Confirmed Fraud,19.4
2046,83317,2005,2025-06-13,High,Confirmed Fraud,10.9
2047,83328,27676,2026-08-12,Critical,Confirmed Fraud,8.2
2048,83480,45550,2025-03-24,High,Confirmed Fraud,5.1
2049,83544,42141,2025-01-26,Medium,Under Review,9.4
2050,83590,42428,2026-01-21,Medium,Under Review,25.8
2051,83629,36801,2025-07-13,Medium,Confirmed Fraud,89.3
2052,83638,42240,2025-10-20,High,Under Review,10.6
2053,83657,49008,2025-11-03,High,Confirmed Fraud,27.5
2054,83679,10601,2026-11-30,Critical,False Positive,34.9
2055,83688,32368,2026-11-09,Medium,Confirmed Fraud,2.6
2056,83708,30593,2026-08-22,Medium,Confirmed Fraud,13.6
2057,83727,48463,2026-02-15,High,Confirmed Fraud,27.3
2058,83758,30671,2025-05-08,High,Confirmed Fraud,35.9
2059,83821,12764,2025-06-07,Critical,Confirmed Fraud,18.1
2060,83831,33849,2026-06-04,High,Confirmed Fraud,83.7
2061,83850,10949,2025-02-28,High,Closed - No Fraud,22.2
2062,83978,21530,2026-05-16,High,Confirmed Fraud,11.1
2063,83997,19610,2025-11-09,High,Confirmed Fraud,12.1
2064,84024,28745,2025-06-30,Low,Closed - No Fraud,30.8
2065,84071,43345,2025-05-27,Critical,Confirmed Fraud,7.9
2066,84143,49680,2026-11-05,Medium,Confirmed Fraud,3.3
2067,84221,13997,2025-02-02,Low,Confirmed Fraud,20.3
2068,84232,24025,2026-12-07,Medium,Closed - No Fraud,8.0
2069,84307,20062,2025-01-20,Medium,Confirmed Fraud,32.3
2070,84326,6125,2025-01-17,Low,Confirmed Fraud,11.0
2071,84378,33176,2025-06-02,Critical,Confirmed Fraud,20.3
2072,84399,46097,2026-03-12,High,False Positive,16.0
2073,84425,29230,2025-09-03,High,Closed - No Fraud,2.6
2074,84453,14061,2025-01-21,Medium,Confirmed Fraud,22.4
2075,84458,42818,2025-11-22,Medium,Closed - No Fraud,12.1
2076,84661,4529,2026-05-18,Medium,Confirmed Fraud,6.9
2077,84717,22386,2026-04-13,Low,Confirmed Fraud,9.5
2078,84810,9057,2026-03-25,Medium,Confirmed Fraud,11.9
2079,84849,20192,2026-02-20,Low,Under Review,3.6
2080,84910,41765,2025-12-17,Low,Confirmed Fraud,52.1
2081,84911,26539,2026-02-15,Critical,Confirmed Fraud,19.9
2082,84978,27860,2026-09-17,High,Confirmed Fraud,30.3
2083,85031,6814,2026-06-26,Medium,Closed - No Fraud,21.9
2084,85039,32221,2025-01-22,Medium,Confirmed Fraud,31.2
2085,85047,20108,2025-12-24,High,Confirmed Fraud,25.7
2086,85063,25678,2025-01-04,High,Confirmed Fraud,14.4
2087,85071,20116,2025-09-16,Critical,Confirmed Fraud,7.6
2088,85076,24623,2025-01-27,High,Confirmed Fraud,33.4
2089,85160,7111,2026-06-05,Medium,False Positive,14.5
2090,85172,1594,2026-03-19,High,Confirmed Fraud,9.4
2091,85180,22445,2026-11-30,Medium,Confirmed Fraud,20.6
2092,85248,13547,2026-08-05,Low,Confirmed Fraud,46.6
2093,85266,28216,2026-01-19,High,Confirmed Fraud,7.9
2094,85329,3454,2026-11-26,High,Confirmed Fraud,12.7
2095,85421,44807,2025-07-17,Critical,Confirmed Fraud,11.0
2096,85461,4499,2025-03-08,High,Confirmed Fraud,10.5
2097,85472,8851,2026-08-24,High,False Positive,58.4
2098,85589,14511,2025-02-23,Low,Confirmed Fraud,7.0
2099,85660,20683,2025-08-07,High,Confirmed Fraud,39.4
2100,85701,23639,2025-10-27,Medium,Closed - No Fraud,19.6
2101,85756,27774,2025-09-19,Medium,Confirmed Fraud,21.5
2102,85793,34070,2025-11-10,Low,Closed - No Fraud,22.4
2103,85830,12150,2026-05-18,High,Under Review,5.3
2104,85843,18050,2025-03-23,High,Confirmed Fraud,14.6
2105,85864,19666,2025-09-17,High,Confirmed Fraud,22.1
2106,85924,14258,2025-01-22,High,Closed - No Fraud,71.3
2107,85934,9086,2026-12-30,High,Confirmed Fraud,5.8
2108,86013,45457,2026-03-23,High,Under Review,31.3
2109,86059,37346,2026-05-25,High,False Positive,8.3
2110,86098,38378,2026-04-11,High,Confirmed Fraud,3.4
2111,86131,20410,2026-03-16,High,False Positive,5.9
2112,86166,40535,2025-09-25,High,Confirmed Fraud,27.3
2113,86223,48749,2025-04-11,Critical,Confirmed Fraud,5.7
2114,86310,41410,2026-07-22,Medium,Confirmed Fraud,36.0
2115,86322,27683,2025-02-09,Critical,False Positive,11.0
2116,86330,44014,2026-12-02,Critical,Closed - No Fraud,7.7
2117,86368,28851,2026-11-04,Medium,Under Review,18.8
2118,86439,8737,2025-06-12,Low,False Positive,12.2
2119,86454,14243,2026-02-20,High,Confirmed Fraud,8.3
2120,86488,21660,2026-04-03,Critical,Confirmed Fraud,13.4
2121,86707,9278,2026-11-24,Medium,Confirmed Fraud,6.0
2122,86726,12438,2025-03-22,Critical,Confirmed Fraud,4.7
2123,86763,49582,2025-04-06,Critical,Confirmed Fraud,1.6
2124,86789,3240,2026-01-31,Medium,Confirmed Fraud,18.4
2125,86862,21692,2025-02-17,Medium,Confirmed Fraud,6.8
2126,86918,2312,2025-06-20,Medium,Confirmed Fraud,3.8
2127,86934,13723,2026-02-09,Medium,Confirmed Fraud,5.1
2128,86960,37331,2025-04-27,High,Confirmed Fraud,43.3
2129,87022,13115,2025-02-16,Medium,Confirmed Fraud,9.3
2130,87080,42732,2025-02-10,Low,Confirmed Fraud,21.1
2131,87105,23942,2026-06-18,High,Confirmed Fraud,6.6
2132,87112,40501,2025-01-15,Medium,False Positive,4.2
2133,87130,18795,2025-01-07,Low,Confirmed Fraud,33.4
2134,87142,8715,2026-12-23,Medium,Confirmed Fraud,5.2
2135,87149,37686,2026-10-14,Medium,Confirmed Fraud,10.9
2136,87167,23986,2025-09-30,Medium,Confirmed Fraud,10.6
2137,87195,17496,2026-06-01,Medium,Confirmed Fraud,17.6
2138,87204,17508,2025-06-06,Medium,Under Review,4.0
2139,87205,32582,2026-02-01,High,Closed - No Fraud,8.5
2140,87267,43261,2025-03-03,Medium,Confirmed Fraud,9.1
2141,87307,30278,2026-03-08,Medium,Confirmed Fraud,114.9
2142,87408,4455,2025-04-21,High,Confirmed Fraud,2.8
2143,87409,21206,2025-03-10,Low,Confirmed Fraud,4.0
2144,87449,22446,2026-08-27,Critical,Under Review,3.8
2145,87468,22092,2025-08-11,Medium,Confirmed Fraud,6.6
2146,87491,31468,2026-02-07,Critical,Confirmed Fraud,44.1
2147,87506,7708,2026-11-01,Medium,False Positive,2.5
2148,87549,3012,2026-05-03,Low,Confirmed Fraud,4.0
2149,87557,27454,2025-01-26,High,Closed - No Fraud,8.8
2150,87587,5896,2026-06-23,Critical,Confirmed Fraud,23.6
2151,87588,32498,2025-06-30,Low,Confirmed Fraud,57.0
2152,87662,47567,2025-07-16,Medium,Confirmed Fraud,7.9
2153,87712,5002,2025-03-19,Critical,Confirmed Fraud,29.3
2154,87713,41920,2025-04-08,Medium,Confirmed Fraud,4.2
2155,87718,15486,2026-04-17,Medium,Confirmed Fraud,16.7
2156,87871,4806,2026-01-01,Medium,Confirmed Fraud,5.7
2157,87892,46064,2025-07-28,Low,Confirmed Fraud,7.8
2158,87940,21246,2026-07-04,High,Confirmed Fraud,30.2
2159,88001,9203,2025-09-04,High,Under Review,7.9
2160,88011,9100,2025-02-22,High,Confirmed Fraud,17.4
2161,88032,2633,2026-09-15,Medium,Closed - No Fraud,6.1
2162,88124,48897,2025-12-19,Medium,Confirmed Fraud,29.4
2163,88133,3324,2026-10-25,High,Confirmed Fraud,10.1
2164,88175,13034,2025-05-16,Low,Under Review,21.0
2165,88227,31016,2025-03-04,Low,Closed - No Fraud,21.8
2166,88246,13904,2025-07-08,Medium,Confirmed Fraud,19.3
2167,88265,40457,2025-03-22,Medium,Confirmed Fraud,17.6
2168,88272,34254,2025-06-14,Low,Confirmed Fraud,8.3
2169,88317,38628,2026-04-20,Low,Under Review,11.4
2170,88381,37016,2026-10-02,Medium,Under Review,35.0
2171,88419,5065,2025-09-30,High,Closed - No Fraud,13.5
2172,88444,29448,2025-02-26,High,Confirmed Fraud,6.8
2173,88517,37457,2026-07-27,Critical,Closed - No Fraud,39.8
2174,88553,11365,2026-06-01,High,Confirmed Fraud,14.1
2175,88575,15353,2025-05-16,High,Confirmed Fraud,4.7
2176,88675,16259,2025-03-18,Low,False Positive,5.8
2177,88824,26563,2026-06-06,Low,False Positive,6.7
2178,88826,44973,2026-02-26,Medium,Closed - No Fraud,6.4
2179,88880,13086,2026-03-18,Medium,Confirmed Fraud,17.6
2180,88883,27908,2025-02-18,Critical,Confirmed Fraud,20.5
2181,88954,46184,2025-09-03,Medium,Confirmed Fraud,16.5
2182,88992,35815,2025-12-02,Medium,Confirmed Fraud,8.6
2183,89052,1910,2026-12-11,High,Confirmed Fraud,16.3
2184,89092,28106,2026-06-16,High,Confirmed Fraud,30.1
2185,89124,11706,2026-07-25,High,Confirmed Fraud,6.3
2186,89170,30305,2026-08-30,High,Confirmed Fraud,47.0
2187,89171,39718,2026-08-04,Critical,Confirmed Fraud,6.9
2188,89288,37605,2026-06-08,High,Confirmed Fraud,11.5
2189,89299,33468,2026-04-17,Critical,Confirmed Fraud,57.2
2190,89302,34333,2025-10-26,High,Confirmed Fraud,4.3
2191,89309,37203,2025-03-18,Critical,Confirmed Fraud,4.4
2192,89319,5628,2025-05-01,High,Confirmed Fraud,8.2
2193,89328,7011,2025-07-10,High,Closed - No Fraud,11.3
2194,89370,11780,2025-08-31,High,Confirmed Fraud,2.9
2195,89426,49228,2025-06-29,High,False Positive,13.7
2196,89516,6575,2025-10-21,Critical,Under Review,9.3
2197,89549,28185,2025-07-22,Low,False Positive,3.2
2198,89580,23107,2025-01-21,Low,Confirmed Fraud,12.4
2199,89593,2075,2026-10-14,Critical,Confirmed Fraud,2.3
2200,89602,20904,2025-12-21,High,Confirmed Fraud,12.6
2201,89636,16070,2025-02-11,Medium,False Positive,14.3
2202,89748,8056,2026-04-27,Medium,Confirmed Fraud,3.8
2203,89763,804,2025-08-02,Medium,Closed - No Fraud,6.8
2204,89782,23963,2026-08-22,Low,False Positive,21.2
2205,89801,22439,2025-08-21,Medium,Confirmed Fraud,18.8
2206,89816,47228,2026-08-22,High,False Positive,4.5
2207,89821,27777,2026-05-26,High,Confirmed Fraud,7.7
2208,89904,41359,2025-06-13,Low,Confirmed Fraud,21.0
2209,89907,36283,2025-02-15,Critical,Closed - No Fraud,28.2
2210,89929,3576,2025-03-11,Medium,Confirmed Fraud,4.7
2211,89999,4043,2025-05-05,High,Under Review,15.0
2212,90008,24943,2026-05-23,High,False Positive,11.1
2213,90014,12801,2026-05-07,High,Confirmed Fraud,12.3
2214,90037,24493,2025-10-09,Low,Confirmed Fraud,9.9
2215,90158,811,2025-09-04,Medium,Confirmed Fraud,4.6
2216,90187,18631,2025-04-19,Critical,Closed - No Fraud,7.0
2217,90215,40609,2026-10-06,Medium,Confirmed Fraud,4.4
2218,90225,30029,2025-11-28,Medium,Closed - No Fraud,61.0
2219,90279,24955,2025-06-14,Medium,False Positive,7.7
2220,90315,29991,2025-05-03,Medium,Confirmed Fraud,27.4
2221,90401,14801,2025-06-18,High,Closed - No Fraud,8.1
2222,90486,46413,2025-01-05,High,Confirmed Fraud,9.5
2223,90589,42318,2025-12-01,High,Confirmed Fraud,35.2
2224,90598,47050,2025-09-10,Critical,Confirmed Fraud,30.4
2225,90639,47582,2025-07-17,High,Closed - No Fraud,13.4
2226,90673,565,2025-11-05,High,Confirmed Fraud,5.0
2227,90733,13084,2025-06-01,High,Closed - No Fraud,14.8
2228,90747,37760,2025-03-19,Low,Under Review,32.0
2229,90753,30706,2026-05-30,Critical,False Positive,13.8
2230,90761,8008,2025-05-13,High,False Positive,6.8
2231,90821,49811,2025-01-16,Medium,Confirmed Fraud,2.5
2232,90866,11741,2026-03-07,High,Confirmed Fraud,8.5
2233,90893,7801,2026-02-28,Medium,Confirmed Fraud,23.8
2234,91025,31629,2025-06-02,Medium,False Positive,4.0
2235,91062,20638,2026-10-01,Medium,Confirmed Fraud,5.1
2236,91091,29778,2025-03-21,High,Closed - No Fraud,11.6
2237,91149,17062,2026-11-19,High,Closed - No Fraud,1.7
2238,91239,15808,2025-08-02,Medium,Confirmed Fraud,4.2
2239,91261,4374,2025-05-04,Medium,Confirmed Fraud,3.4
2240,91313,26256,2025-06-18,High,Confirmed Fraud,10.4
2241,91337,45099,2025-05-29,Medium,Under Review,9.2
2242,91341,9004,2026-07-23,High,Under Review,29.5
2243,91342,11465,2026-02-05,High,Confirmed Fraud,9.4
2244,91405,40598,2026-10-28,Medium,False Positive,2.1
2245,91429,5478,2026-02-08,High,Confirmed Fraud,4.2
2246,91479,22119,2026-06-07,High,Confirmed Fraud,10.7
2247,91519,29142,2025-08-20,Critical,False Positive,13.0
2248,91585,34731,2025-02-26,High,Closed - No Fraud,34.5
2249,91605,27171,2025-05-30,Medium,Under Review,19.9
2250,91628,28804,2025-09-29,Medium,Confirmed Fraud,4.5
2251,91651,45586,2025-03-04,Medium,Confirmed Fraud,3.8
2252,91660,47752,2025-06-24,Medium,Confirmed Fraud,10.6
2253,91689,8027,2026-03-30,High,Confirmed Fraud,17.8
2254,91782,16022,2025-07-29,Medium,Confirmed Fraud,17.6
2255,91818,4387,2026-04-20,Medium,Confirmed Fraud,20.3
2256,91865,11143,2025-04-04,High,Closed - No Fraud,12.7
2257,91918,17765,2026-01-09,Medium,Closed - No Fraud,35.8
2258,91940,23018,2026-09-04,Critical,False Positive,14.7
2259,91965,47098,2025-01-29,High,Confirmed Fraud,2.7
2260,92073,20501,2025-04-27,Medium,Confirmed Fraud,5.5
2261,92228,28512,2025-09-18,High,Confirmed Fraud,6.9
2262,92307,30086,2025-04-05,Critical,Under Review,9.0
