friction_event_id,transaction_id,customer_id,event_datetime,friction_type,resolution
7138,101600,28281,2026-10-06 03:48:00,Account Review,Resolved
7139,101619,19603,2025-05-27 11:51:00,Verification Required,Resolved
7140,101621,4571,2025-12-30 09:37:00,Verification Required,Resolved After Retry
7141,101640,23015,2025-02-02 07:57:00,Repeated Payment Attempt,Resolved
7142,101689,42280,2026-02-28 04:49:00,Repeated Payment Attempt,Resolved
7143,101693,8312,2025-03-10 00:14:00,Verification Required,Resolved
7144,101697,20627,2026-06-17 07:53:00,Payment Decline,Resolved After Retry
7145,101702,32485,2025-11-08 12:33:00,Verification Required,Resolved
7146,101712,19977,2025-01-02 06:54:00,Payment Decline,Unresolved
7147,101713,10819,2026-03-10 10:12:00,Payment Decline,Resolved
7148,101754,21066,2026-12-25 05:45:00,Verification Required,Resolved
7149,101772,42404,2025-08-05 21:03:00,Payment Decline,Resolved
7150,101797,31398,2025-10-01 20:11:00,Payment Decline,Resolved
7151,101804,49066,2025-11-13 11:16:00,Account Review,Resolved
7152,101825,11329,2025-03-18 22:22:00,Payment Decline,Resolved
7153,101836,14116,2026-12-16 08:51:00,Payment Decline,Resolved
7154,101849,47720,2026-09-12 02:57:00,Repeated Payment Attempt,Resolved
7155,101859,47248,2025-07-04 18:51:00,Payment Decline,Resolved After Retry
7156,101917,27892,2026-08-03 11:59:00,Account Review,Resolved
7157,101918,5485,2025-12-01 01:06:00,Repeated Payment Attempt,Resolved
7158,101935,40041,2025-05-11 18:11:00,Verification Required,Resolved
7159,101939,24845,2025-10-14 20:34:00,Repeated Payment Attempt,Resolved
7160,101969,42812,2026-02-22 05:22:00,Verification Required,Resolved
7161,101975,16342,2026-10-10 12:30:00,Account Review,Resolved
7162,101985,47924,2025-10-09 02:00:00,Verification Required,Resolved
7163,102005,33095,2026-06-19 04:45:00,Account Review,Resolved
7164,102014,19417,2025-08-08 18:52:00,Payment Decline,Resolved
7165,102037,34609,2026-06-12 09:44:00,Payment Decline,Resolved
7166,102041,628,2026-03-21 09:11:00,Verification Required,Resolved After Retry
7167,102048,30980,2026-10-05 16:01:00,Payment Decline,Resolved
7168,102049,8938,2025-05-09 12:37:00,Payment Decline,Resolved
7169,102073,29177,2026-04-01 11:50:00,Verification Required,Resolved
7170,102076,5098,2025-10-10 04:07:00,Repeated Payment Attempt,Resolved
7171,102088,7575,2025-03-09 22:00:00,Repeated Payment Attempt,Resolved After Retry
7172,102095,47939,2025-06-01 11:02:00,Payment Decline,Resolved
7173,102106,12878,2025-03-27 18:16:00,Verification Required,Resolved
7174,102123,43363,2026-08-20 21:30:00,Verification Required,Resolved
7175,102147,18517,2025-02-26 20:26:00,Account Review,Resolved
7176,102151,33107,2026-06-02 23:50:00,Payment Decline,Resolved
7177,102165,5517,2026-07-27 00:54:00,Repeated Payment Attempt,Resolved After Retry
7178,102186,27685,2026-06-04 01:33:00,Payment Decline,Resolved
7179,102187,34061,2026-08-09 03:52:00,Payment Decline,Unresolved
7180,102188,2945,2026-03-18 21:46:00,Payment Decline,Resolved After Retry
7181,102189,21558,2026-04-07 20:34:00,Payment Decline,Resolved
7182,102199,49604,2025-03-28 00:12:00,Payment Decline,Resolved
7183,102228,35632,2025-01-07 16:54:00,Payment Decline,Resolved
7184,102230,5850,2026-04-19 11:25:00,Payment Decline,Resolved
7185,102289,14632,2025-10-25 01:08:00,Repeated Payment Attempt,Resolved
7186,102297,3527,2025-03-24 03:46:00,Payment Decline,Resolved After Retry
7187,102338,3170,2026-04-25 00:23:00,Verification Required,Resolved
7188,102344,39717,2025-11-10 22:28:00,Verification Required,Resolved
7189,102345,12472,2025-12-18 12:33:00,Repeated Payment Attempt,Resolved After Retry
7190,102380,44323,2025-08-31 15:02:00,Payment Decline,Resolved
7191,102389,23007,2025-02-03 08:35:00,Repeated Payment Attempt,Resolved
7192,102395,18764,2026-10-20 14:03:00,Payment Decline,Resolved
7193,102413,5320,2026-10-27 21:07:00,Repeated Payment Attempt,Resolved
7194,102430,23575,2026-03-29 00:19:00,Verification Required,Resolved After Retry
7195,102469,8344,2026-08-06 13:43:00,Verification Required,Resolved After Retry
7196,102473,20170,2026-01-20 16:19:00,Repeated Payment Attempt,Resolved
7197,102483,31207,2026-02-19 14:00:00,Payment Decline,Resolved
7198,102498,13709,2026-02-04 03:27:00,Payment Decline,Resolved
7199,102503,25378,2025-02-21 14:33:00,Payment Decline,Resolved
7200,102516,16129,2025-05-09 22:29:00,Verification Required,Resolved After Retry
7201,102525,33600,2025-09-24 17:57:00,Payment Decline,Resolved
7202,102527,40497,2025-01-16 00:32:00,Account Review,Unresolved
7203,102553,17888,2025-04-30 00:46:00,Verification Required,Resolved
7204,102565,25784,2025-09-03 18:49:00,Payment Decline,Unresolved
7205,102572,13556,2026-02-26 23:41:00,Payment Decline,Resolved
7206,102573,9935,2025-12-22 12:09:00,Payment Decline,Resolved
7207,102583,16403,2026-01-20 02:04:00,Payment Decline,Resolved
7208,102586,47582,2025-06-27 15:09:00,Payment Decline,Resolved
7209,102642,18080,2025-05-28 03:01:00,Account Review,Resolved
7210,102654,40570,2025-04-16 15:23:00,Payment Decline,Resolved
7211,102663,42854,2025-10-25 01:28:00,Verification Required,Resolved
7212,102670,206,2025-08-12 16:01:00,Account Review,Resolved
7213,102673,18894,2025-07-26 02:10:00,Verification Required,Unresolved
7214,102674,30681,2026-10-19 17:54:00,Repeated Payment Attempt,Resolved
7215,102697,21817,2026-01-21 21:43:00,Payment Decline,Resolved
7216,102703,39431,2025-01-16 21:24:00,Account Review,Resolved
7217,102741,49241,2026-10-13 15:25:00,Account Review,Resolved After Retry
7218,102824,35938,2025-04-29 16:27:00,Verification Required,Resolved After Retry
7219,102836,5926,2025-04-17 11:03:00,Payment Decline,Resolved After Retry
7220,102855,18511,2025-02-22 12:44:00,Account Review,Resolved
7221,102873,41628,2026-12-22 21:29:00,Verification Required,Resolved
7222,102881,43745,2025-12-03 07:36:00,Payment Decline,Resolved
7223,102931,20950,2025-04-13 02:49:00,Repeated Payment Attempt,Resolved
7224,102940,49919,2025-05-07 12:02:00,Payment Decline,Resolved
7225,102954,9200,2026-04-07 15:55:00,Repeated Payment Attempt,Resolved
7226,102956,7909,2026-12-13 01:17:00,Account Review,Resolved
7227,102968,49605,2025-03-17 00:43:00,Account Review,Resolved
7228,102977,6843,2025-03-28 10:30:00,Payment Decline,Unresolved
7229,102982,22373,2025-02-11 10:16:00,Account Review,Resolved
7230,103004,10782,2026-07-21 20:41:00,Verification Required,Resolved
7231,103009,15444,2025-04-07 22:22:00,Payment Decline,Resolved
7232,103014,41391,2025-03-01 17:48:00,Payment Decline,Unresolved
7233,103022,19691,2025-05-22 18:40:00,Verification Required,Resolved
7234,103023,46344,2026-11-11 04:36:00,Payment Decline,Resolved
7235,103033,45437,2025-12-10 23:44:00,Payment Decline,Resolved
7236,103055,45538,2025-04-03 14:38:00,Repeated Payment Attempt,Resolved
7237,103065,37617,2025-03-29 03:37:00,Account Review,Resolved
7238,103077,18460,2025-06-12 07:31:00,Payment Decline,Resolved
7239,103079,23659,2025-02-28 17:47:00,Payment Decline,Resolved
7240,103100,32088,2026-12-16 11:44:00,Repeated Payment Attempt,Resolved
7241,103107,46680,2026-06-08 03:37:00,Account Review,Resolved
7242,103117,30981,2025-05-25 20:25:00,Payment Decline,Resolved After Retry
7243,103121,21962,2025-07-16 04:47:00,Verification Required,Resolved After Retry
7244,103122,29391,2026-01-08 11:08:00,Payment Decline,Resolved
7245,103161,18726,2026-03-07 19:43:00,Repeated Payment Attempt,Resolved
7246,103166,38373,2026-02-04 11:11:00,Payment Decline,Resolved
7247,103179,5229,2025-11-11 20:58:00,Account Review,Resolved After Retry
7248,103186,15887,2026-03-18 09:14:00,Payment Decline,Resolved
7249,103195,27185,2025-01-06 10:32:00,Payment Decline,Unresolved
7250,103223,15374,2025-11-27 03:28:00,Account Review,Resolved After Retry
7251,103255,25803,2026-12-25 00:50:00,Account Review,Resolved
7252,103260,29073,2025-01-05 15:28:00,Account Review,Resolved
7253,103281,1000,2026-12-12 22:25:00,Payment Decline,Resolved
7254,103293,34199,2025-02-02 01:24:00,Account Review,Unresolved
7255,103333,3931,2025-08-29 02:38:00,Payment Decline,Resolved
7256,103338,45216,2025-12-13 10:41:00,Payment Decline,Resolved
7257,103348,6375,2025-08-14 18:25:00,Account Review,Resolved
7258,103349,6494,2026-03-31 11:08:00,Payment Decline,Resolved
7259,103364,26685,2026-05-09 17:33:00,Payment Decline,Resolved
7260,103371,30029,2026-12-04 05:17:00,Verification Required,Resolved
7261,103409,330,2025-08-30 10:35:00,Payment Decline,Resolved
7262,103411,39911,2025-02-09 10:25:00,Repeated Payment Attempt,Resolved
7263,103418,4540,2025-11-09 06:10:00,Verification Required,Resolved After Retry
7264,103432,43115,2026-12-04 03:52:00,Repeated Payment Attempt,Resolved
7265,103450,21916,2026-01-14 01:29:00,Payment Decline,Resolved
7266,103462,6117,2026-10-15 18:03:00,Payment Decline,Resolved
7267,103468,20254,2025-09-17 00:12:00,Payment Decline,Resolved
7268,103471,42298,2026-10-22 20:39:00,Payment Decline,Resolved
7269,103475,23087,2025-08-06 13:51:00,Verification Required,Unresolved
7270,103502,49197,2025-11-27 05:36:00,Payment Decline,Resolved After Retry
7271,103508,17589,2026-04-03 15:14:00,Payment Decline,Resolved
7272,103542,37916,2026-05-28 20:51:00,Verification Required,Resolved
7273,103571,3147,2026-11-16 19:12:00,Account Review,Resolved
7274,103582,20938,2026-01-01 11:15:00,Verification Required,Resolved
7275,103614,2345,2025-07-31 07:07:00,Repeated Payment Attempt,Resolved
7276,103619,28890,2025-12-06 16:13:00,Account Review,Resolved
7277,103624,13544,2026-11-21 05:49:00,Payment Decline,Resolved
7278,103633,25278,2026-05-26 20:03:00,Payment Decline,Resolved
7279,103646,3007,2026-12-20 16:23:00,Payment Decline,Resolved
7280,103667,24051,2026-11-12 02:03:00,Verification Required,Resolved
7281,103683,19034,2025-12-06 16:26:00,Payment Decline,Resolved
7282,103686,27122,2026-03-17 10:18:00,Payment Decline,Resolved
7283,103730,10264,2025-08-08 16:58:00,Repeated Payment Attempt,Resolved
7284,103761,49221,2026-07-22 14:06:00,Repeated Payment Attempt,Resolved
7285,103779,6494,2026-02-15 10:11:00,Payment Decline,Unresolved
7286,103781,12717,2025-02-11 14:14:00,Verification Required,Resolved After Retry
7287,103815,493,2025-09-05 22:32:00,Payment Decline,Resolved
7288,103818,24580,2025-04-30 22:03:00,Payment Decline,Resolved After Retry
7289,103827,12660,2025-08-30 17:08:00,Account Review,Resolved After Retry
7290,103831,32536,2025-04-06 04:12:00,Verification Required,Resolved After Retry
7291,103840,22304,2026-12-10 22:48:00,Payment Decline,Resolved
7292,103843,15758,2026-12-11 16:22:00,Verification Required,Resolved
7293,103852,19006,2026-10-27 02:09:00,Payment Decline,Resolved
7294,103865,16486,2025-08-14 13:07:00,Payment Decline,Resolved
7295,103872,46379,2025-03-16 21:17:00,Verification Required,Resolved
7296,103874,28898,2025-10-31 23:26:00,Payment Decline,Resolved
7297,103878,13046,2025-02-18 11:14:00,Verification Required,Resolved After Retry
7298,103884,25567,2025-07-17 15:52:00,Payment Decline,Resolved
7299,103892,41996,2025-08-13 07:50:00,Account Review,Resolved
7300,103915,11394,2025-09-13 11:44:00,Verification Required,Resolved
7301,103917,3379,2025-05-22 21:59:00,Verification Required,Resolved
7302,103924,25132,2026-01-14 02:16:00,Account Review,Resolved
7303,103957,45344,2025-04-07 07:05:00,Payment Decline,Unresolved
7304,103981,46662,2026-11-09 10:22:00,Repeated Payment Attempt,Resolved After Retry
7305,104013,49821,2026-06-20 11:26:00,Payment Decline,Resolved
7306,104021,14034,2025-04-18 16:25:00,Payment Decline,Resolved
7307,104046,5210,2025-07-24 00:38:00,Payment Decline,Resolved After Retry
7308,104050,10504,2025-05-26 06:51:00,Payment Decline,Resolved
7309,104090,2805,2026-06-11 11:45:00,Payment Decline,Resolved
7310,104106,43816,2025-12-23 07:00:00,Account Review,Resolved
7311,104107,6152,2025-03-29 02:01:00,Payment Decline,Resolved
7312,104113,250,2026-08-31 08:24:00,Payment Decline,Resolved
7313,104124,17003,2026-06-29 19:04:00,Payment Decline,Resolved
7314,104126,45862,2026-08-18 07:32:00,Payment Decline,Resolved
7315,104143,6775,2025-05-15 16:25:00,Payment Decline,Resolved
7316,104158,38673,2025-09-28 13:02:00,Payment Decline,Resolved After Retry
7317,104161,20611,2025-06-09 20:12:00,Verification Required,Resolved After Retry
7318,104164,267,2026-04-23 12:24:00,Repeated Payment Attempt,Resolved
7319,104272,28082,2026-08-05 21:23:00,Payment Decline,Resolved
7320,104282,40195,2026-04-06 18:48:00,Payment Decline,Resolved
7321,104304,12697,2026-07-29 01:30:00,Payment Decline,Resolved
7322,104317,4488,2025-10-11 11:17:00,Verification Required,Resolved
7323,104320,25657,2025-11-17 10:17:00,Payment Decline,Resolved
7324,104324,13550,2025-02-19 00:48:00,Repeated Payment Attempt,Resolved
7325,104341,42817,2025-09-17 02:10:00,Payment Decline,Resolved
7326,104359,39450,2026-01-28 23:15:00,Verification Required,Resolved
7327,104384,18718,2025-08-31 14:24:00,Verification Required,Resolved
7328,104392,23020,2025-07-08 18:37:00,Payment Decline,Resolved After Retry
7329,104404,47412,2026-06-28 12:24:00,Verification Required,Resolved
7330,104415,16003,2026-11-29 02:07:00,Payment Decline,Resolved
7331,104416,48868,2026-07-28 05:02:00,Repeated Payment Attempt,Resolved
7332,104446,25638,2025-01-25 17:17:00,Payment Decline,Resolved
7333,104460,25091,2026-05-07 08:36:00,Payment Decline,Resolved
7334,104473,30491,2026-06-11 07:39:00,Payment Decline,Resolved
7335,104474,3946,2025-10-28 18:57:00,Payment Decline,Resolved
7336,104485,30022,2026-10-28 21:41:00,Payment Decline,Resolved After Retry
7337,104516,3180,2026-11-11 12:42:00,Payment Decline,Resolved
7338,104532,3502,2025-02-24 03:14:00,Repeated Payment Attempt,Resolved
7339,104537,32173,2025-07-12 07:54:00,Verification Required,Resolved
7340,104539,14120,2025-01-08 10:07:00,Verification Required,Unresolved
7341,104555,38707,2026-06-30 03:20:00,Repeated Payment Attempt,Unresolved
7342,104560,43229,2025-10-02 21:01:00,Repeated Payment Attempt,Resolved
7343,104590,42104,2025-05-09 15:54:00,Payment Decline,Resolved
7344,104591,44841,2026-12-31 10:29:00,Repeated Payment Attempt,Resolved
7345,104620,12860,2025-09-05 16:52:00,Payment Decline,Resolved
7346,104624,6600,2026-12-09 02:01:00,Verification Required,Resolved
7347,104644,28860,2026-10-23 19:28:00,Payment Decline,Resolved
7348,104651,35144,2025-11-26 19:53:00,Payment Decline,Resolved
7349,104658,11556,2025-10-01 19:16:00,Verification Required,Resolved
7350,104659,37864,2025-02-17 22:47:00,Verification Required,Unresolved
7351,104678,37394,2026-11-09 04:18:00,Payment Decline,Resolved After Retry
7352,104694,3492,2025-10-08 01:32:00,Verification Required,Resolved After Retry
7353,104698,7793,2025-04-08 10:30:00,Payment Decline,Resolved
7354,104703,33564,2026-01-17 14:11:00,Repeated Payment Attempt,Resolved After Retry
7355,104707,32142,2026-11-29 04:55:00,Verification Required,Resolved
7356,104710,33142,2026-09-08 16:21:00,Verification Required,Resolved
7357,104753,45517,2026-07-19 21:44:00,Verification Required,Resolved After Retry
7358,104763,46034,2026-02-19 22:39:00,Repeated Payment Attempt,Resolved After Retry
7359,104775,34740,2025-01-30 07:54:00,Verification Required,Resolved After Retry
7360,104785,37471,2026-06-18 16:17:00,Payment Decline,Resolved After Retry
7361,104803,10373,2026-02-19 17:15:00,Verification Required,Resolved
7362,104812,18026,2025-10-09 00:02:00,Payment Decline,Resolved
7363,104824,21627,2026-11-03 16:52:00,Repeated Payment Attempt,Resolved After Retry
7364,104878,29666,2025-01-30 11:59:00,Payment Decline,Resolved
7365,104891,26048,2026-12-21 07:59:00,Payment Decline,Resolved
7366,104893,9253,2026-08-30 14:11:00,Payment Decline,Resolved
7367,104902,39907,2025-09-07 13:16:00,Verification Required,Resolved
7368,104904,24939,2026-09-04 18:12:00,Payment Decline,Resolved
7369,104908,24695,2026-10-12 14:51:00,Verification Required,Resolved After Retry
7370,104934,2887,2025-10-04 16:35:00,Repeated Payment Attempt,Resolved
7371,104938,8486,2026-10-24 00:40:00,Payment Decline,Resolved After Retry
7372,104950,23089,2026-11-03 10:23:00,Repeated Payment Attempt,Resolved
7373,104973,43119,2025-08-07 14:21:00,Payment Decline,Resolved
7374,105000,33468,2025-12-26 18:26:00,Payment Decline,Resolved After Retry
7375,105020,39161,2025-07-04 09:17:00,Payment Decline,Resolved
7376,105028,10719,2025-06-27 22:30:00,Payment Decline,Resolved
7377,105039,18929,2025-07-20 18:28:00,Payment Decline,Resolved
7378,105090,31921,2026-02-24 01:01:00,Payment Decline,Resolved After Retry
7379,105105,9259,2026-04-25 15:10:00,Payment Decline,Resolved
7380,105120,15065,2025-03-27 20:05:00,Verification Required,Resolved After Retry
7381,105159,9052,2026-11-05 21:48:00,Verification Required,Resolved
7382,105163,40365,2025-12-12 10:03:00,Account Review,Resolved After Retry
7383,105164,26202,2026-08-09 11:04:00,Repeated Payment Attempt,Resolved After Retry
7384,105172,2140,2025-10-05 02:28:00,Payment Decline,Resolved
7385,105198,44358,2026-03-19 20:12:00,Repeated Payment Attempt,Resolved
7386,105199,3466,2026-03-06 18:10:00,Payment Decline,Resolved After Retry
7387,105229,39105,2025-09-17 01:52:00,Repeated Payment Attempt,Resolved
7388,105243,27816,2025-03-01 20:56:00,Verification Required,Resolved After Retry
7389,105276,49525,2025-06-18 04:59:00,Payment Decline,Unresolved
7390,105286,776,2026-01-26 10:20:00,Payment Decline,Resolved
7391,105289,14367,2026-05-17 19:36:00,Account Review,Resolved
7392,105297,13769,2026-04-30 03:24:00,Payment Decline,Resolved After Retry
7393,105308,11136,2026-07-27 09:54:00,Repeated Payment Attempt,Resolved
7394,105314,35321,2026-12-18 04:34:00,Payment Decline,Resolved
7395,105318,20536,2026-01-27 14:21:00,Payment Decline,Resolved
7396,105330,22296,2025-01-06 09:44:00,Payment Decline,Resolved
7397,105341,21239,2025-08-02 01:28:00,Payment Decline,Resolved After Retry
7398,105356,16154,2025-11-30 05:16:00,Repeated Payment Attempt,Resolved
7399,105385,29126,2026-06-05 17:58:00,Payment Decline,Resolved
7400,105428,49635,2025-04-27 19:40:00,Repeated Payment Attempt,Resolved
7401,105457,34383,2025-01-30 11:09:00,Verification Required,Resolved
7402,105458,17074,2025-07-12 06:24:00,Verification Required,Resolved
7403,105490,38027,2026-01-31 20:57:00,Payment Decline,Resolved
7404,105499,10383,2025-03-17 10:57:00,Verification Required,Resolved After Retry
7405,105531,26727,2025-06-06 04:17:00,Account Review,Unresolved
7406,105532,26935,2025-06-14 13:55:00,Account Review,Resolved
7407,105539,2727,2025-12-06 20:23:00,Payment Decline,Resolved After Retry
